Date,Open,High,Low,Close,Adj Close,Volume,Name
06 March 2018,266,266.100006,255,256.5,250.250397,1478458,SBIN
07 March 2018,255.949997,255.949997,246,246.649994,240.640381,2370683,SBIN
08 March 2018,247,257.5,244.399994,256.75,250.494293,1871880,SBIN
09 March 2018,257.049988,257.549988,251.899994,253.149994,246.98201,970104,SBIN
12 March 2018,254,255,247.399994,252.850006,246.689331,1189923,SBIN
13 March 2018,251.850006,262.399994,250,254.899994,248.689377,2170015,SBIN
14 March 2018,252.050003,257.600006,250,257,250.73822,1416650,SBIN
15 March 2018,257.899994,258.850006,253.100006,254.100006,247.908875,847186,SBIN
16 March 2018,253,255.600006,250.5,252.600006,246.445419,1834475,SBIN
19 March 2018,253,253.800003,246.100006,248.100006,242.055054,1074901,SBIN
20 March 2018,247,252.300003,245.449997,249.25,243.177032,1135716,SBIN
21 March 2018,251,254,247.199997,247.699997,241.664795,1581298,SBIN
22 March 2018,246.899994,247.199997,241,241.600006,235.71344,2448373,SBIN
23 March 2018,238.600006,238.600006,232.5,234.600006,228.883987,1993347,SBIN
26 March 2018,235,247.5,234.449997,246.350006,240.347702,3101683,SBIN
27 March 2018,250.699997,255.199997,248.199997,253.850006,247.664963,2726226,SBIN
28 March 2018,252.399994,255.899994,249.149994,250.100006,244.006332,1095310,SBIN
02 April 2018,251,251.949997,245.149994,246.300003,240.29892,819715,SBIN
03 April 2018,249.800003,253,248.25,250.350006,244.250244,2233250,SBIN
04 April 2018,251,253,245.600006,246.899994,240.884293,915994,SBIN
05 April 2018,251.199997,261.600006,250,258.399994,252.104095,1541677,SBIN
06 April 2018,260,261.149994,255,259.799988,253.469986,3233693,SBIN
09 April 2018,261.200012,262.75,257.799988,260.549988,254.201691,1675768,SBIN
10 April 2018,260.649994,265.25,258.5,263.25,256.835938,4251599,SBIN
11 April 2018,263.25,263.25,256.5,257.299988,251.030899,858460,SBIN
12 April 2018,257,257.399994,252.699997,254.300003,248.104004,779024,SBIN
13 April 2018,254.050003,256.049988,250.149994,251.199997,245.079529,1005847,SBIN
16 April 2018,249,251.5,247.5,249.300003,243.22583,582678,SBIN
17 April 2018,251.5,252.550003,246.800003,248.199997,242.152618,857524,SBIN
18 April 2018,249,250,245.399994,246.25,240.250122,844431,SBIN
19 April 2018,247.899994,248.199997,245.199997,246.25,240.250122,706446,SBIN
20 April 2018,245.5,245.550003,239.5,241.399994,235.518295,1176085,SBIN
23 April 2018,242.5,244.850006,239.25,242.699997,236.786621,2604328,SBIN
24 April 2018,242,243.5,239.5,240.600006,234.737793,636887,SBIN
25 April 2018,240.5,240.699997,237,237.399994,231.615753,696728,SBIN
26 April 2018,238.100006,238.75,232.600006,233.350006,227.664444,851875,SBIN
27 April 2018,232,245.75,232,242.649994,236.737839,1733902,SBIN
30 April 2018,245,249.5,244.800003,246.300003,240.29892,961621,SBIN
02 May 2018,246.399994,246.399994,239.75,240.649994,234.786575,638079,SBIN
03 May 2018,240.050003,243.399994,238.800003,241.800003,235.908569,741317,SBIN
04 May 2018,243,243.850006,240.649994,241.949997,236.054901,1905471,SBIN
07 May 2018,242,248.149994,242,246.5,240.494049,1721182,SBIN
08 May 2018,247.5,252.449997,244.75,250,243.908752,2584623,SBIN
09 May 2018,249.949997,249.949997,246.449997,248.800003,242.738007,2068689,SBIN
10 May 2018,247.300003,250.350006,246.600006,247.949997,241.908707,1122880,SBIN
11 May 2018,247.149994,251.800003,246.100006,250.899994,244.786835,2267400,SBIN
14 May 2018,250,255.600006,248.550003,253.350006,247.177155,1425180,SBIN
15 May 2018,253.800003,257.200012,246,248.600006,242.542877,2175881,SBIN
16 May 2018,245.75,248.600006,240.800003,243.149994,237.225662,1533799,SBIN
17 May 2018,245,245.949997,242,243.300003,237.372009,1866104,SBIN
18 May 2018,242.899994,243.899994,237.850006,239.199997,233.371902,2252912,SBIN
21 May 2018,242.699997,245.850006,240.25,245.100006,239.128159,1389712,SBIN
22 May 2018,244.300003,259.899994,241.300003,254.149994,247.957642,4489373,SBIN
23 May 2018,254.199997,269.700012,254.149994,263.200012,256.78717,4757067,SBIN
24 May 2018,264.700012,269.5,260.799988,268.5,261.958008,2078061,SBIN
25 May 2018,268.200012,268.700012,262.649994,267,260.494568,1140754,SBIN
28 May 2018,267.5,274,266.25,272.25,265.616638,1176549,SBIN
29 May 2018,270.100006,271,263.450012,264.899994,258.44574,821457,SBIN
30 May 2018,261.600006,268.049988,260,266.899994,260.396973,1077579,SBIN
31 May 2018,267.399994,272.850006,263.200012,269.200012,262.640961,863012,SBIN
01 June 2018,269.5,269.700012,264.600006,266.75,260.250671,746894,SBIN
04 June 2018,268.850006,268.950012,261.649994,263.100006,256.689575,657500,SBIN
05 June 2018,262,265.049988,261,263.5,257.079834,797511,SBIN
06 June 2018,263,270.799988,262.149994,269.899994,263.323914,1003521,SBIN
07 June 2018,271.399994,272.700012,268.399994,269.25,262.689758,1036913,SBIN
08 June 2018,269.049988,273.200012,267.049988,272.700012,266.055695,951380,SBIN
11 June 2018,273.700012,278.25,272.549988,273.649994,266.982544,918121,SBIN
12 June 2018,273.649994,284.600006,273.649994,282.850006,275.958374,1735577,SBIN
13 June 2018,284,289.350006,284,287.649994,280.641418,1470080,SBIN
14 June 2018,287,287.149994,281.25,282.700012,275.812042,903754,SBIN
15 June 2018,282.700012,283.399994,276.5,277.549988,270.787506,703218,SBIN
18 June 2018,277.5,279.700012,275.549988,276.850006,270.104553,703222,SBIN
19 June 2018,276,276.700012,270.100006,272.399994,265.763,1145820,SBIN
20 June 2018,272.549988,274.75,271.549988,273.25,266.592285,911269,SBIN
21 June 2018,274.399994,274.549988,268.049988,268.700012,262.153137,460574,SBIN
22 June 2018,268,273.899994,265.799988,273.25,266.592285,775701,SBIN
25 June 2018,273,275,267.399994,268.299988,261.762878,482283,SBIN
26 June 2018,267,271.100006,265.450012,267.149994,260.6409,978497,SBIN
27 June 2018,268,268,260.799988,261.649994,255.274902,795485,SBIN
28 June 2018,260,261.950012,255.850006,256.850006,250.591873,740047,SBIN
29 June 2018,257.600006,263.299988,257.600006,259.299988,252.982162,569762,SBIN
02 July 2018,259.899994,261.600006,254,259.100006,252.787048,882392,SBIN
03 July 2018,260,260.700012,256.700012,257.75,251.46994,541935,SBIN
04 July 2018,257,258.350006,254.649994,257.5,251.226028,764399,SBIN
05 July 2018,257.100006,258.600006,255.5,256.600006,250.347961,405184,SBIN
06 July 2018,256.899994,260.899994,255.699997,257.450012,251.177261,652809,SBIN
09 July 2018,258,262.399994,258,261.350006,254.982239,569398,SBIN
10 July 2018,262.100006,265.600006,262.100006,263.5,257.079834,545861,SBIN
11 July 2018,263.450012,263.450012,258,258.899994,252.591904,586328,SBIN
12 July 2018,261.899994,264.350006,261,262.75,256.348114,526188,SBIN
13 July 2018,261.899994,263.049988,256.100006,257.600006,251.323608,3130061,SBIN
16 July 2018,257,257.549988,251.100006,251.75,245.616119,481573,SBIN
17 July 2018,250.949997,260,250.350006,259.25,252.93338,1077503,SBIN
18 July 2018,260,262.649994,256.049988,259,252.689484,882204,SBIN
19 July 2018,259.100006,263.200012,256,260.149994,253.811462,772866,SBIN
20 July 2018,260.899994,262.899994,258.649994,260.950012,254.59198,677082,SBIN
23 July 2018,261.5,267.350006,260.700012,266.399994,259.90918,776987,SBIN
24 July 2018,266.399994,269.25,265.700012,266.700012,260.201874,583727,SBIN
25 July 2018,269.399994,272.549988,265.799988,271.450012,264.836151,810369,SBIN
26 July 2018,275,288.5,273.549988,286.700012,279.7146,2153581,SBIN
27 July 2018,289,296.799988,285,286.600006,279.617004,1939170,SBIN
30 July 2018,288,299.549988,287.600006,297.350006,290.105103,1962286,SBIN
31 July 2018,297.399994,302.299988,292.25,293.399994,286.251312,1877491,SBIN
01 August 2018,295,297.799988,289,295.100006,287.909912,1758321,SBIN
02 August 2018,293.899994,296.200012,290.600006,294,286.836731,884852,SBIN
03 August 2018,295.399994,299.149994,294.049988,298.600006,291.324646,3477241,SBIN
06 August 2018,300.5,310.899994,300.5,308.549988,301.032196,2032631,SBIN
07 August 2018,309.399994,310.5,303,304,296.593079,1083375,SBIN
08 August 2018,305.5,310.549988,303.149994,308.649994,301.129761,1057985,SBIN
09 August 2018,313,319.200012,310.100006,316.450012,308.739746,2508521,SBIN
10 August 2018,317.700012,325.850006,301.100006,304.450012,297.032104,6462515,SBIN
13 August 2018,296.399994,302.549988,291.799988,294.799988,287.617218,2454485,SBIN
14 August 2018,296.950012,299.100006,293.75,294.700012,287.519653,1678183,SBIN
16 August 2018,293.950012,298.25,290.5,292.700012,285.56839,1137255,SBIN
17 August 2018,295.899994,302.649994,294.200012,302,294.641785,1395035,SBIN
20 August 2018,304,308.5,303.700012,307.549988,300.056549,1390276,SBIN
21 August 2018,308.100006,308.5,303.5,306.899994,299.422394,758375,SBIN
23 August 2018,307.899994,307.899994,298.350006,302.25,294.885681,953542,SBIN
24 August 2018,301.25,305.850006,299.100006,300.299988,292.983185,1068084,SBIN
27 August 2018,303.25,310.299988,303.25,308.25,300.739502,1887982,SBIN
28 August 2018,308.700012,310.149994,303.600006,304.950012,297.519928,812586,SBIN
29 August 2018,306.899994,312,306,309.649994,302.105408,1538284,SBIN
30 August 2018,310,310,306,308.149994,300.641937,934912,SBIN
31 August 2018,307.299988,310,304.75,308.850006,301.32489,1333008,SBIN
03 September 2018,312,312.200012,304.299988,306.399994,298.93457,1011813,SBIN
04 September 2018,307.700012,307.700012,295.700012,296.600006,289.373352,1127481,SBIN
05 September 2018,296.899994,298.899994,290.600006,296.75,289.519714,1072809,SBIN
06 September 2018,298.299988,300,295.100006,296.649994,289.422119,886328,SBIN
07 September 2018,296.5,296.5,290,291.850006,284.739075,1316405,SBIN
10 September 2018,291,293.299988,284,285,278.055969,1653251,SBIN
11 September 2018,288.299988,291.5,281.200012,282.299988,275.421753,2335721,SBIN
12 September 2018,283.899994,286.600006,280.149994,285.450012,278.495056,1125940,SBIN
14 September 2018,290,291.450012,288.850006,290.399994,283.324402,915880,SBIN
17 September 2018,289.5,289.5,284.100006,285.600006,278.641357,1036473,SBIN
18 September 2018,285.600006,286.899994,272.549988,274,267.324005,1777022,SBIN
19 September 2018,276.049988,278,270.600006,271.399994,264.787354,1717341,SBIN
21 September 2018,274.899994,279.350006,253.600006,270.049988,263.470245,3124345,SBIN
24 September 2018,272.25,273,263,264.549988,258.104248,2803506,SBIN
25 September 2018,264.899994,272.200012,261,270.25,263.665375,1171589,SBIN
26 September 2018,272.549988,273.850006,262.350006,264,257.567657,5335956,SBIN
27 September 2018,264.049988,268.149994,263.899994,265,258.543274,939783,SBIN
28 September 2018,266.850006,272.75,262.399994,265,258.543274,1981859,SBIN
01 October 2018,265.5,274.25,264.399994,273.049988,266.397156,1464835,SBIN
03 October 2018,274,278.299988,269.950012,270.700012,264.104431,1566631,SBIN
04 October 2018,268.950012,272.399994,265.799988,270.600006,264.006836,998578,SBIN
05 October 2018,271,272,255.949997,257.799988,251.518707,2129211,SBIN
08 October 2018,259.149994,268.350006,258.549988,266,259.518921,1077520,SBIN
09 October 2018,268.700012,268.700012,259.700012,262.649994,256.250549,1145115,SBIN
10 October 2018,261.950012,279.399994,261.149994,278.100006,271.324097,1684200,SBIN
11 October 2018,268.799988,271.25,261.100006,262.149994,255.762711,2638145,SBIN
12 October 2018,265,268,261.5,263.350006,256.933502,6700498,SBIN
15 October 2018,263.350006,265.600006,261,263.350006,256.933502,896570,SBIN
16 October 2018,264.799988,271,263.600006,270.200012,263.616608,1837519,SBIN
17 October 2018,274.450012,275,259.899994,261.149994,254.787109,1282755,SBIN
19 October 2018,260,264,258.100006,260.850006,254.4944,1526541,SBIN
22 October 2018,264.549988,266.5,259,259.950012,253.616348,3525967,SBIN
23 October 2018,258.299988,259,254.949997,255.350006,249.128418,1194413,SBIN
24 October 2018,259.5,261.850006,252.899994,255.5,249.27475,1270634,SBIN
25 October 2018,254.800003,255,248.399994,249.649994,243.567291,1439903,SBIN
26 October 2018,254,254,247.649994,248.100006,242.055054,1037269,SBIN
29 October 2018,248.949997,268.75,248.300003,268.049988,261.518982,2416167,SBIN
30 October 2018,267.200012,279,266.149994,273.149994,266.49469,2144031,SBIN
31 October 2018,275,281.799988,268.700012,280.5,273.665649,1620969,SBIN
01 November 2018,282.5,288.350006,278.850006,285.700012,278.738953,1765394,SBIN
02 November 2018,287.100006,292.649994,283.25,285.450012,278.495056,1738174,SBIN
05 November 2018,286,299.899994,283.75,295.299988,288.105011,2519900,SBIN
06 November 2018,297.799988,298.149994,284.299988,286.5,279.51947,2486352,SBIN
07 November 2018,289.899994,290,285.950012,286.649994,279.665771,250372,SBIN
09 November 2018,287.100006,287.450012,282.549988,283,276.104736,4075029,SBIN
12 November 2018,284,284,276.850006,277.75,270.982666,1745463,SBIN
13 November 2018,276.5,279.899994,273.5,278.149994,271.372894,965595,SBIN
14 November 2018,280.049988,287.700012,279.100006,283.700012,276.787659,7343921,SBIN
15 November 2018,283.700012,287,281.299988,285.299988,278.348663,1004630,SBIN
16 November 2018,286.049988,291.049988,282.850006,290.299988,283.226837,1548651,SBIN
19 November 2018,292,293.399994,286.299988,288.200012,281.17804,697713,SBIN
20 November 2018,286.5,288.649994,282,283.049988,276.153503,913371,SBIN
21 November 2018,284,289.5,283.299988,286.549988,279.568207,1825790,SBIN
22 November 2018,286.5,287,281.5,282.600006,275.714478,493534,SBIN
26 November 2018,283.5,286.799988,279.75,285.700012,278.738953,953082,SBIN
27 November 2018,285,290.200012,283.899994,289.049988,282.007294,1246974,SBIN
28 November 2018,289.5,292.450012,283,284.149994,277.226685,1414725,SBIN
29 November 2018,288.75,289.649994,284.25,286.25,279.275513,782172,SBIN
30 November 2018,289.649994,290.799988,283.299988,284.350006,277.421814,812783,SBIN
03 December 2018,287.399994,287.899994,283.399994,287,280.007263,712981,SBIN
04 December 2018,287.549988,287.899994,281.899994,282.299988,275.421753,982218,SBIN
05 December 2018,282,283.049988,277.700012,280.200012,273.372955,686643,SBIN
06 December 2018,277.100006,279,275,275.75,269.031372,602183,SBIN
07 December 2018,276.549988,277.5,272.25,275.399994,268.68988,697518,SBIN
10 December 2018,261.100006,276.399994,261.100006,273.399994,266.738617,763037,SBIN
11 December 2018,269,283,267.299988,281.200012,274.348572,1231049,SBIN
12 December 2018,283.5,285.799988,282.549988,285.25,278.299927,844352,SBIN
13 December 2018,289.600006,294.049988,286,288.600006,281.568298,1542462,SBIN
14 December 2018,290,290.850006,286.950012,289.149994,282.104858,1000259,SBIN
17 December 2018,289.600006,291.299988,287.100006,288.649994,281.617065,1490329,SBIN
18 December 2018,288.299988,294,287,292.549988,285.422028,1555559,SBIN
19 December 2018,294.5,301.950012,294.049988,300.399994,293.08075,3368259,SBIN
20 December 2018,299.399994,301.5,293,293.850006,286.690369,2250216,SBIN
21 December 2018,294,296.450012,290.049988,291.649994,284.543945,1994307,SBIN
24 December 2018,292.5,294.950012,289.850006,292.799988,285.665924,1649779,SBIN
26 December 2018,293,294.799988,287.200012,293.950012,286.787933,1965380,SBIN
27 December 2018,295.200012,297.5,291.049988,291.850006,284.739075,905888,SBIN
28 December 2018,294.700012,297.049988,293.600006,294.450012,287.275757,1195602,SBIN
31 December 2018,296.5,298.100006,295.049988,295.649994,288.446503,1779006,SBIN
01 January 2019,297,300.149994,293.799988,299.350006,292.056335,2978586,SBIN
02 January 2019,299.350006,302.200012,293.100006,293.850006,286.690369,1691617,SBIN
03 January 2019,294.75,295.75,290.200012,291.049988,283.958557,1648244,SBIN
04 January 2019,293.799988,298.950012,291.450012,297.5,290.251404,1642285,SBIN
07 January 2019,301,301.350006,294.649994,295.700012,288.4953,996250,SBIN
08 January 2019,295,305.799988,294.700012,305.100006,297.66626,1613023,SBIN
09 January 2019,306,306.950012,300.850006,305.049988,297.617462,1341992,SBIN
10 January 2019,305.149994,307.200012,302.950012,304.649994,297.227234,1420815,SBIN
11 January 2019,305.5,306,301.100006,302.549988,295.178375,1117724,SBIN
14 January 2019,301.600006,303.399994,299.450012,300.5,293.178345,1574072,SBIN
15 January 2019,301.299988,303.600006,300.549988,301,293.666138,1159145,SBIN
16 January 2019,303,306.399994,302,302.75,295.373535,1198578,SBIN
17 January 2019,303.299988,304.5,295.399994,297.350006,290.105103,2476004,SBIN
18 January 2019,298.049988,299.700012,294.200012,295.200012,288.007477,1061221,SBIN
21 January 2019,295.149994,296.75,291.100006,292.350006,285.226929,1451832,SBIN
22 January 2019,292.350006,292.799988,288.200012,290.299988,283.226837,713849,SBIN
23 January 2019,290.049988,294.700012,285.399994,286.5,279.51947,578169,SBIN
24 January 2019,285.5,289.899994,285.5,287.950012,280.934143,578602,SBIN
25 January 2019,288.5,291,283.25,285.25,278.299927,498339,SBIN
28 January 2019,286.399994,286.5,277.450012,281.600006,274.738831,641526,SBIN
29 January 2019,282,286,276.600006,280.75,273.909546,795755,SBIN
30 January 2019,280.799988,290,280.399994,287.5,280.495056,1230092,SBIN
31 January 2019,289.899994,294.5,287.75,293.350006,286.202576,1920682,SBIN
01 February 2019,296.049988,302.350006,282,284.299988,277.373047,4499756,SBIN
04 February 2019,283.399994,284.850006,278,283.600006,276.690125,1106833,SBIN
05 February 2019,284.049988,286.75,283,284.5,277.568176,677418,SBIN
06 February 2019,285.399994,288.899994,283.600006,288.200012,281.17804,911063,SBIN
07 February 2019,289.799988,294,286.850006,287.600006,280.592651,1799597,SBIN
08 February 2019,285.5,287.299988,282.399994,285.049988,278.104767,704422,SBIN
11 February 2019,286,286,279,279.799988,272.982666,616744,SBIN
12 February 2019,280.25,282.200012,274.5,275.399994,268.68988,739466,SBIN
14 February 2019,268.5,268.649994,264,267.049988,260.543335,1325699,SBIN
15 February 2019,268.5,269,261.299988,262.950012,256.543243,926380,SBIN
18 February 2019,263.049988,265.5,258.799988,259.75,253.421204,985624,SBIN
19 February 2019,260.5,267.25,260.5,262.5,256.104187,916974,SBIN
20 February 2019,265,267.700012,264.5,267.049988,260.543335,741933,SBIN
21 February 2019,269.950012,270.899994,267,267.549988,261.031158,755803,SBIN
22 February 2019,268,271.799988,267.25,270.75,264.153198,667047,SBIN
25 February 2019,271,271.450012,268.149994,270.200012,263.616608,564769,SBIN
26 February 2019,268,268.200012,263.25,266.299988,259.811615,878518,SBIN
27 February 2019,267.299988,272.5,266.5,267.25,260.738464,1174418,SBIN
28 February 2019,267.5,270.950012,267.5,269.75,263.177551,658736,SBIN
01 March 2019,270,274.399994,270,272.950012,266.299622,1005936,SBIN
05 March 2019,271.899994,277.5,271.200012,276.049988,269.324036,2460449,SBIN
06 March 2019,276.299988,282.200012,275.549988,277.649994,270.885071,1332335,SBIN
07 March 2019,279.700012,282,277.649994,281.149994,274.299805,2438806,SBIN
08 March 2019,282,284.200012,279.799988,281.25,274.397339,2448108,SBIN
11 March 2019,283.299988,288.5,283.299988,286.799988,279.812134,1742960,SBIN
12 March 2019,289,289.75,285.299988,286.5,279.51947,2114120,SBIN
13 March 2019,286.5,293.5,284.549988,292.649994,285.519592,1853310,SBIN
14 March 2019,294.149994,294.600006,290.450012,291.149994,284.056152,1933895,SBIN
15 March 2019,292.049988,300.5,292.049988,297.700012,290.446564,2317993,SBIN
18 March 2019,298.399994,300.75,294.299988,298.450012,291.178284,3018009,SBIN
19 March 2019,300.049988,306.200012,299,302.75,295.373535,1955315,SBIN
20 March 2019,302.899994,304.700012,299.850006,303.450012,296.056458,1777827,SBIN
22 March 2019,304.049988,306.299988,297,298.100006,290.836792,1756380,SBIN
25 March 2019,294.899994,295,292.399994,293.799988,286.641571,2288397,SBIN
26 March 2019,294.049988,305.950012,294.049988,303.299988,295.910095,2237048,SBIN
27 March 2019,305,310.700012,304.299988,308.049988,300.544373,2323321,SBIN
28 March 2019,310,319.899994,309.149994,318.399994,310.642212,2524781,SBIN
01 April 2019,322,327.5,321.200012,322.799988,314.934998,1131983,SBIN
02 April 2019,323.5,330.5,321.899994,328.549988,320.544891,1270507,SBIN
03 April 2019,330.299988,332.649994,319.549988,320.649994,312.837372,1202674,SBIN
04 April 2019,320.75,325.549988,318.549988,321.700012,313.861816,1046914,SBIN
05 April 2019,323.600006,323.600006,314.649994,317,309.276306,1136364,SBIN
08 April 2019,318.799988,319.299988,311.25,312.799988,305.17865,757492,SBIN
09 April 2019,313.549988,315.950012,308.100006,315.149994,307.471375,1568338,SBIN
10 April 2019,315.149994,317.25,310.5,311.200012,303.617645,864801,SBIN
11 April 2019,311.200012,315,308.950012,314.700012,307.032349,815753,SBIN
12 April 2019,314.5,316.5,311.5,315.299988,307.617737,655701,SBIN
15 April 2019,315.299988,318.5,314.100006,315.649994,307.959198,584068,SBIN
16 April 2019,316.149994,319.299988,314.950012,315.799988,308.10553,843477,SBIN
18 April 2019,315.899994,315.899994,308.100006,310.899994,303.324951,708133,SBIN
22 April 2019,309.049988,312.399994,306.5,310,302.446869,819602,SBIN
23 April 2019,310.450012,313.549988,304.899994,305.649994,298.20285,760962,SBIN
24 April 2019,307,311.850006,303.600006,310.700012,303.129822,737115,SBIN
25 April 2019,311.5,312.049988,305.700012,306.299988,298.837006,575028,SBIN
26 April 2019,306.450012,313.25,306.450012,312.299988,304.690826,714393,SBIN
30 April 2019,312.5,312.5,305,310.200012,302.641998,641470,SBIN
02 May 2019,308,311.350006,305.600006,307.450012,299.959015,1414777,SBIN
03 May 2019,308.100006,311.5,308.100006,309.149994,301.617554,2895175,SBIN
06 May 2019,307.799988,310,305.899994,308.700012,301.178558,614890,SBIN
07 May 2019,310.299988,312.299988,304.049988,305.850006,298.39801,1896017,SBIN
08 May 2019,305.450012,305.450012,297,298.100006,290.836792,1347901,SBIN
09 May 2019,298.899994,300.950012,295.950012,299.25,291.958801,1254416,SBIN
10 May 2019,301.950012,310.700012,292.200012,308.049988,300.544373,3616120,SBIN
13 May 2019,310.399994,314.399994,305.100006,306.75,299.276062,1903014,SBIN
14 May 2019,307.899994,316.049988,305.049988,313.899994,306.251831,1364050,SBIN
15 May 2019,316,317.75,310.200012,311.600006,304.007874,1670626,SBIN
16 May 2019,312.5,316.850006,309.5,315.200012,307.520203,907009,SBIN
17 May 2019,315.049988,321.600006,313.299988,318.950012,311.178833,922507,SBIN
20 May 2019,334.5,346.100006,330.75,344.600006,336.203857,3409600,SBIN
21 May 2019,346.049988,347.100006,336.149994,337.549988,329.325592,5921841,SBIN
22 May 2019,339.5,342.799988,333.549988,340.850006,332.545227,1969361,SBIN
23 May 2019,350,364,339.200012,342.299988,333.959869,4157235,SBIN
24 May 2019,345.200012,356,343.5,354.600006,345.960205,2400864,SBIN
27 May 2019,355.299988,362.200012,354,361.450012,352.643311,1801457,SBIN
28 May 2019,361.5,361.5,356.700012,360.399994,351.618866,1311058,SBIN
29 May 2019,358.450012,359,347.200012,348.549988,340.057587,1072362,SBIN
30 May 2019,350,354.899994,347.600006,353.649994,345.033325,1041082,SBIN
31 May 2019,354.100006,357.799988,345,352.549988,343.960114,1309018,SBIN
03 June 2019,352.049988,355.549988,349.799988,354.899994,346.252869,1028901,SBIN
04 June 2019,354.299988,357.149994,351.350006,352.350006,343.765015,2138824,SBIN
06 June 2019,349.799988,349.799988,336.100006,337.049988,328.837799,1463518,SBIN
07 June 2019,337.899994,342.350006,335.850006,341.649994,333.325714,1187491,SBIN
10 June 2019,345.399994,347.5,339.899994,343.399994,335.033081,1179734,SBIN
11 June 2019,344,348.200012,342.850006,347.350006,338.886841,799537,SBIN
12 June 2019,347.350006,347.350006,342.5,344.200012,335.813599,636710,SBIN
13 June 2019,342.200012,347,339.549988,346.299988,337.862396,1997665,SBIN
14 June 2019,346.200012,346.350006,342.700012,343.850006,335.472107,556440,SBIN
17 June 2019,343.799988,343.899994,337.049988,337.75,329.520752,505325,SBIN
18 June 2019,335.049988,343.899994,333.75,340.25,331.959839,1181672,SBIN
19 June 2019,343.600006,345.100006,335.700012,338.850006,330.593933,566810,SBIN
20 June 2019,342,346.200012,335.799988,345.049988,336.642853,688573,SBIN
21 June 2019,345,350.450012,343.25,349.450012,340.935669,840865,SBIN
24 June 2019,350,354.549988,349.75,353.25,344.643066,839158,SBIN
25 June 2019,353.25,356.899994,351.25,356.5,347.813904,591162,SBIN
26 June 2019,355.549988,359,354.649994,358,349.277344,638202,SBIN
27 June 2019,358,363,357.399994,362.049988,353.228668,825941,SBIN
28 June 2019,362,364.850006,358.899994,360.899994,352.106689,757668,SBIN
