Date,Open,High,Low,Close,Adj Close,Volume,Name
06 September 2018,1025,1029.425049,1016.5,1028.275024,992.213257,178412,HDFCBANK
07 September 2018,1028,1031,1020.974976,1028.925049,992.840515,137994,HDFCBANK
10 September 2018,1025,1028.5,1013,1021.200012,985.386353,442620,HDFCBANK
11 September 2018,1021,1021.400024,996.5,1000.099976,965.026367,260974,HDFCBANK
12 September 2018,1003,1012.25,995,1009.224976,973.83136,354810,HDFCBANK
14 September 2018,1012,1018.299988,1009.325012,1014.599976,979.017822,350450,HDFCBANK
17 September 2018,1012,1012,994.25,996.224976,961.287292,159084,HDFCBANK
18 September 2018,996,1004.950012,990.375,996.674988,961.721497,162056,HDFCBANK
19 September 2018,1000,1000,978.5,980.974976,946.572021,481540,HDFCBANK
21 September 2018,994,999.450012,956.900024,984.424988,949.901062,249636,HDFCBANK
24 September 2018,985.5,985.849976,958.049988,963.125,929.348145,330978,HDFCBANK
25 September 2018,963,979.5,957.525024,975.849976,941.62677,310312,HDFCBANK
26 September 2018,980,988.849976,978.25,983.674988,949.177307,188720,HDFCBANK
27 September 2018,990,993.924988,978.849976,988.974976,954.291443,151462,HDFCBANK
28 September 2018,990,1007.200012,989.049988,1002.825012,967.655823,253550,HDFCBANK
01 October 2018,1007.5,1021.549988,999.799988,1018.174988,982.467468,246512,HDFCBANK
03 October 2018,1021.5,1026,1003.75,1015.599976,979.982788,147660,HDFCBANK
04 October 2018,1008.450012,1008.450012,970.5,980.450012,946.06543,815978,HDFCBANK
05 October 2018,979.900024,995.25,970.950012,981.424988,947.006348,354094,HDFCBANK
08 October 2018,987.5,987.5,965,972.974976,938.852661,733534,HDFCBANK
09 October 2018,977.5,981.974976,965.325012,971.275024,937.212341,705326,HDFCBANK
10 October 2018,978.5,990.375,968.5,983.150024,948.670776,538242,HDFCBANK
11 October 2018,970,973.5,960.375,967.924988,933.979736,215414,HDFCBANK
12 October 2018,976,998.125,974.625,989.5,954.798157,116306,HDFCBANK
15 October 2018,999,1005,985.450012,1003.924988,968.717224,105252,HDFCBANK
16 October 2018,1005,1009.099976,994.5,996.200012,961.263123,162284,HDFCBANK
17 October 2018,1007.474976,1007.474976,982.5,987.474976,952.844055,109940,HDFCBANK
19 October 2018,983.950012,989.75,979.525024,982.900024,948.429688,186660,HDFCBANK
22 October 2018,1002.650024,1010.224976,994,996.5,961.552551,276338,HDFCBANK
23 October 2018,994,999,987.075012,992.5,957.692932,94714,HDFCBANK
24 October 2018,1000.5,1003,986.775024,995.5,960.587708,164536,HDFCBANK
25 October 2018,993.5,1001.625,981.150024,984.775024,950.238892,178308,HDFCBANK
26 October 2018,988.5,988.625,974.200012,981.125,946.716797,201292,HDFCBANK
29 October 2018,981.5,981.549988,947.625,962,928.262512,503080,HDFCBANK
30 October 2018,964.5,965.275024,949.625,956.950012,923.389648,827132,HDFCBANK
31 October 2018,953.049988,958.325012,942.200012,955.924988,922.400574,5748046,HDFCBANK
01 November 2018,962.5,964.974976,948.400024,955.599976,922.086975,455494,HDFCBANK
02 November 2018,962.5,980,956.125,973.450012,939.311035,3674204,HDFCBANK
05 November 2018,977.5,979.450012,968.575012,976.424988,942.181702,188012,HDFCBANK
06 November 2018,978.5,988,973.5,975.474976,941.264954,163542,HDFCBANK
07 November 2018,980,982.200012,977,979.224976,944.883423,43428,HDFCBANK
09 November 2018,979,979.5,970,974.825012,940.637756,91624,HDFCBANK
12 November 2018,975,980.599976,959.775024,961.674988,927.948914,95150,HDFCBANK
13 November 2018,969.849976,969.849976,955.150024,964.599976,930.771362,426398,HDFCBANK
14 November 2018,969.875,981.825012,968,979.224976,944.883423,181370,HDFCBANK
15 November 2018,985,988,979.224976,987.025024,952.409851,171604,HDFCBANK
16 November 2018,991.450012,1005,990,999.450012,964.399109,198940,HDFCBANK
19 November 2018,1005,1010,1001.825012,1007,971.684387,181224,HDFCBANK
20 November 2018,1009.849976,1009.849976,1000,1007.625,972.287476,81776,HDFCBANK
21 November 2018,1010,1011.950012,1000.5,1009.775024,974.362061,79936,HDFCBANK
22 November 2018,1006.5,1017.450012,1000.125,1002.724976,967.559265,193244,HDFCBANK
26 November 2018,1008.5,1026.5,1004.974976,1024.75,988.81189,770400,HDFCBANK
27 November 2018,1020.5,1032,1020.424988,1029.474976,993.371094,537360,HDFCBANK
28 November 2018,1033.800049,1048.550049,1031.5,1042.324951,1005.770508,127678,HDFCBANK
29 November 2018,1048.5,1068.75,1048,1065,1027.650269,1834330,HDFCBANK
30 November 2018,1067.5,1068.474976,1055.525024,1058.574951,1021.450745,443890,HDFCBANK
03 December 2018,1061.125,1070.349976,1053.650024,1056.724976,1019.665466,1114582,HDFCBANK
04 December 2018,1057,1057,1041,1044.375,1007.748718,92604,HDFCBANK
05 December 2018,1040.875,1053.5,1038.099976,1049.724976,1012.91095,338308,HDFCBANK
06 December 2018,1043,1049.974976,1042.5,1047.050049,1010.329834,145590,HDFCBANK
07 December 2018,1050,1058.449951,1040.5,1052.824951,1015.902283,159076,HDFCBANK
10 December 2018,1035,1051.849976,1034.550049,1044.574951,1007.941589,182730,HDFCBANK
11 December 2018,1030,1035.349976,1016.075012,1030.400024,994.263794,310624,HDFCBANK
12 December 2018,1032.5,1045,1030.150024,1042.675049,1006.108337,100362,HDFCBANK
13 December 2018,1045,1061.949951,1045,1050.525024,1013.682983,118650,HDFCBANK
14 December 2018,1055.849976,1058.824951,1043.5,1046.875,1010.160889,132566,HDFCBANK
17 December 2018,1054.5,1066.675049,1049.599976,1065.224976,1027.86731,203660,HDFCBANK
18 December 2018,1064.5,1070,1051.5,1068.224976,1030.762085,154006,HDFCBANK
19 December 2018,1069.5,1079.074951,1057.199951,1061.324951,1024.104126,156168,HDFCBANK
20 December 2018,1059,1068.974976,1051.375,1066.974976,1029.55603,105198,HDFCBANK
21 December 2018,1067,1074.5,1054,1055.75,1018.724731,212774,HDFCBANK
24 December 2018,1055,1055,1039.550049,1042.025024,1005.481079,123358,HDFCBANK
26 December 2018,1042.449951,1064,1035.300049,1060.099976,1022.922119,204484,HDFCBANK
27 December 2018,1069.900024,1069.900024,1050.650024,1053.050049,1016.119446,172220,HDFCBANK
28 December 2018,1057.050049,1068.5,1057.050049,1061.449951,1024.224609,114672,HDFCBANK
31 December 2018,1068.5,1071,1058.5,1061.224976,1024.00769,111664,HDFCBANK
01 January 2019,1061.5,1075,1053.5,1073.724976,1036.069214,251790,HDFCBANK
02 January 2019,1072.5,1073.974976,1060.050049,1062.974976,1025.696289,185782,HDFCBANK
03 January 2019,1063,1063.400024,1052.949951,1056.125,1019.086548,218396,HDFCBANK
04 January 2019,1055.574951,1063.5,1055.574951,1058.875,1021.740112,151206,HDFCBANK
07 January 2019,1062.525024,1067,1057.099976,1060,1022.825745,115032,HDFCBANK
08 January 2019,1062.5,1064,1048.800049,1051.425049,1014.551392,215866,HDFCBANK
09 January 2019,1060,1061.5,1051.5,1058.099976,1020.992249,92812,HDFCBANK
10 January 2019,1058,1061.574951,1051.75,1054.775024,1017.783875,115732,HDFCBANK
11 January 2019,1057,1062,1053.5,1056.074951,1019.03833,90398,HDFCBANK
14 January 2019,1057.275024,1057.275024,1048.5,1050.425049,1013.586487,54542,HDFCBANK
15 January 2019,1052.5,1063,1050.025024,1060.525024,1023.332214,131320,HDFCBANK
16 January 2019,1060,1062,1054.449951,1060,1022.825745,5785706,HDFCBANK
17 January 2019,1060.5,1067.425049,1057,1064.525024,1027.192139,345492,HDFCBANK
18 January 2019,1063,1069.875,1057.5,1065.599976,1028.229248,100598,HDFCBANK
21 January 2019,1074.5,1082.5,1062.775024,1073.275024,1035.63501,360864,HDFCBANK
22 January 2019,1086.5,1086.5,1065,1067.175049,1029.749023,128934,HDFCBANK
23 January 2019,1068.050049,1075.025024,1051.199951,1054.875,1017.880432,158642,HDFCBANK
24 January 2019,1056,1060.824951,1048.5,1050.949951,1014.092896,262316,HDFCBANK
25 January 2019,1051.949951,1054.875,1045.050049,1046.974976,1010.257385,231336,HDFCBANK
28 January 2019,1049.5,1050.449951,1038.625,1041.775024,1005.239746,1431442,HDFCBANK
29 January 2019,1042,1042,1026.900024,1029.050049,992.961121,275306,HDFCBANK
30 January 2019,1038,1038,1014,1016.275024,980.634094,260046,HDFCBANK
31 January 2019,1019.5,1045,1011.5,1040.574951,1004.081848,202786,HDFCBANK
01 February 2019,1041,1058.5,1039,1045.824951,1009.147705,335200,HDFCBANK
04 February 2019,1049.5,1056.5,1041.5,1053.5,1016.553589,154024,HDFCBANK
05 February 2019,1054.5,1059.5,1048.625,1057.449951,1020.365112,206094,HDFCBANK
06 February 2019,1060,1062.599976,1056.974976,1061.5,1024.273071,158162,HDFCBANK
07 February 2019,1063.5,1065,1054.5,1058.525024,1021.402344,127212,HDFCBANK
08 February 2019,1057,1071.400024,1052.474976,1061.574951,1024.345459,145398,HDFCBANK
11 February 2019,1061.5,1070,1057,1068.675049,1031.196411,704048,HDFCBANK
12 February 2019,1069.5,1074.150024,1062.599976,1064.849976,1027.505493,79184,HDFCBANK
14 February 2019,1070,1070,1053.550049,1054.875,1017.880432,145514,HDFCBANK
15 February 2019,1055,1055,1039.300049,1050.550049,1013.707153,145052,HDFCBANK
18 February 2019,1051.525024,1059.599976,1043.050049,1044.974976,1008.327637,87538,HDFCBANK
19 February 2019,1045.5,1054.349976,1039.074951,1042.150024,1005.601624,79598,HDFCBANK
20 February 2019,1042.5,1055,1040.824951,1053.275024,1016.336548,132526,HDFCBANK
21 February 2019,1053.5,1059.5,1047.099976,1057.574951,1020.485657,103756,HDFCBANK
22 February 2019,1060,1062.449951,1044.550049,1045.824951,1009.147705,480470,HDFCBANK
25 February 2019,1049.224976,1063.75,1049.224976,1061.675049,1024.441895,133660,HDFCBANK
26 February 2019,1058.949951,1062,1051.5,1055.125,1018.121521,122694,HDFCBANK
27 February 2019,1057,1062.375,1044.25,1045.800049,1009.123657,154796,HDFCBANK
28 February 2019,1045.900024,1053,1038.025024,1041.074951,1004.56427,126944,HDFCBANK
01 March 2019,1042,1057.449951,1039.224976,1041.599976,1005.070862,235436,HDFCBANK
05 March 2019,1047,1055.300049,1035.125,1053.75,1016.7948,221822,HDFCBANK
06 March 2019,1053.75,1056.550049,1045.974976,1051.525024,1014.647766,528732,HDFCBANK
07 March 2019,1055,1064.900024,1048,1061.324951,1024.104126,120780,HDFCBANK
08 March 2019,1059.974976,1065.400024,1055.324951,1063.800049,1026.492432,116720,HDFCBANK
11 March 2019,1064.275024,1072,1061,1065.025024,1027.674438,149556,HDFCBANK
12 March 2019,1072.5,1087.449951,1068.724976,1085.300049,1047.238525,259734,HDFCBANK
13 March 2019,1086,1116.5,1086,1113.050049,1074.015015,600894,HDFCBANK
14 March 2019,1117.5,1123.625,1105.300049,1111.625,1072.640137,181484,HDFCBANK
15 March 2019,1112.5,1130,1112.5,1125.75,1086.269775,213158,HDFCBANK
18 March 2019,1130.275024,1145.449951,1125.150024,1130.724976,1091.070313,441558,HDFCBANK
19 March 2019,1131.5,1138,1125.550049,1133.849976,1094.085693,477764,HDFCBANK
20 March 2019,1135,1150,1131.224976,1149.599976,1109.283447,284036,HDFCBANK
22 March 2019,1152.099976,1153.375,1134.550049,1137.425049,1097.535522,230298,HDFCBANK
25 March 2019,1134.875,1143.849976,1128.650024,1141,1100.985107,1061626,HDFCBANK
26 March 2019,1140.949951,1157.5,1136.324951,1155.099976,1114.590576,381634,HDFCBANK
27 March 2019,1155.599976,1163.349976,1140.150024,1150.099976,1109.765747,287574,HDFCBANK
28 March 2019,1150.099976,1163.5,1142.875,1150.275024,1109.934814,262846,HDFCBANK
01 April 2019,1162.5,1166.175049,1152.224976,1155.025024,1114.518066,1049036,HDFCBANK
02 April 2019,1157.574951,1158.300049,1142.875,1148.25,1107.980713,139184,HDFCBANK
03 April 2019,1147.5,1157.724976,1145,1147.625,1107.377686,104400,HDFCBANK
04 April 2019,1147.5,1155.525024,1140.025024,1142.150024,1102.094727,132856,HDFCBANK
05 April 2019,1147.5,1155.5,1141.199951,1150.875,1110.513672,130124,HDFCBANK
08 April 2019,1157.5,1161.474976,1139.800049,1144.449951,1104.313965,91250,HDFCBANK
09 April 2019,1145,1149.824951,1134.199951,1145,1104.844727,81792,HDFCBANK
10 April 2019,1127.5,1141.75,1120,1121.349976,1082.024048,3829796,HDFCBANK
11 April 2019,1124.5,1131.25,1118.5,1128.400024,1088.826782,103358,HDFCBANK
12 April 2019,1128.375,1135.800049,1125.650024,1132.574951,1092.855469,95500,HDFCBANK
15 April 2019,1133.050049,1146,1132.5,1142.949951,1102.866455,560424,HDFCBANK
16 April 2019,1146.150024,1154.074951,1140.5,1152.375,1111.96106,570938,HDFCBANK
18 April 2019,1153,1157.5,1142.300049,1145.074951,1104.917114,1219606,HDFCBANK
22 April 2019,1165,1165,1132.675049,1134.125,1094.350952,408188,HDFCBANK
23 April 2019,1135.125,1145,1121.074951,1122.824951,1083.447266,397258,HDFCBANK
24 April 2019,1126.949951,1141.425049,1123.5,1139.75,1099.778931,159164,HDFCBANK
25 April 2019,1141.5,1149.400024,1129.300049,1132.425049,1092.710693,304562,HDFCBANK
26 April 2019,1134.949951,1140.125,1128,1137.625,1097.728271,868506,HDFCBANK
30 April 2019,1140.050049,1160.599976,1139.849976,1157.75,1117.147583,241650,HDFCBANK
02 May 2019,1160.5,1179.375,1160,1176.974976,1135.698242,390020,HDFCBANK
03 May 2019,1180.599976,1188,1180,1184.400024,1142.862915,192150,HDFCBANK
